id, type, main_station, support_station, lat, lng, year, month, day_of_week, hour
8525,10,E,,30.337647,120.054389,2014,6,6,12
8526,3,j,,30.339758,120.204982,2014,6,6,12
8527,10,x,,30.301811,120.259522,2014,6,5,13
8528,3,x,,30.317293,120.273666,2014,6,5,11
8529,3,r,,30.291248,120.095805,2014,6,5,11
8530,3,r,,30.268268,120.094736,2014,6,5,5
8531,3,b,,30.339552,120.143861,2014,6,4,22
8532,2,h,,30.242035,120.172126,2014,6,4,19
8533,2,e,,30.271072,120.158394,2014,6,4,15
8534,3,s,,31.755094,119.564702,2014,6,4,15
8535,27,h,,30.245589,120.164035,2014,6,4,3
8536,3,x,,30.232971,120.205271,2014,6,3,20
8537,10,E,,30.320567,120.062198,2014,6,3,16
8538,3,x,,30.302842,120.293812,2014,6,3,10
8539,3,g,,30.208919,120.16747,2014,6,3,9
8540,3,s,,30.277729,120.115659,2014,6,3,6
8541,3,D,,30.271087,120.222696,2014,6,3,4
8542,3,j,,30.344314,120.200092,2014,6,2,21
8543,3,a,,30.325971,120.142736,2014,6,2,18
8544,8,a,,30.28535,120.179368,2014,6,2,8
8545,2,j,,30.30174,120.177357,2014,6,2,7
8546,28,b,,30.331706,120.150453,2014,6,2,4
8547,2,j,,30.33358,120.157866,2014,6,1,20
8548,13,t,,30.165406,120.083669,2014,6,1,20
8549,6,q,,30.331166,120.076021,2014,6,1,16
8550,2,D,,30.286041,120.248989,2014,6,1,4
8551,2,B,,30.182935,120.215578,2014,6,1,1
8552,3,a,,30.286829,120.151263,2014,6,1,1
8553,13,E,,30.314906,120.063741,2014,6,1,0
8554,2,x,,30.33338,120.27037,2014,6,0,23
8555,3,p,,30.270529,120.126765,2014,6,0,22
8556,3,s,,30.288486,120.10384,2014,6,0,19
8557,2,B,,30.192005,120.176427,2014,6,0,19
8558,16,D,,30.284479,120.235511,2014,6,0,15
8559,9,j,,30.341278,120.198002,2014,6,0,10
8560,3,t,,30.162928,120.089574,2014,6,6,15
8561,3,t,,30.164217,120.094579,2014,6,6,13
8562,3,a,,30.309399,120.101413,2014,6,6,11
8563,8,j,,30.307698,120.174094,2014,6,6,11
8564,20,B,,30.185001,120.194764,2014,6,6,9
8565,3,s,,23.033058,113.236448,2014,6,6,8
8566,16,A,,30.172053,120.147394,2014,6,5,23
8567,3,E,,30.392926,120.257276,2014,6,5,20
8568,10,r,,30.282207,120.029631,2014,6,5,19
8569,10,x,,30.325062,120.265217,2014,6,5,10
8570,2,B,,30.165008,120.161445,2014,6,5,6
8571,2,x,,30.311436,120.271567,2014,6,5,1
8572,20,a,,30.307322,120.124682,2014,6,4,20
8573,3,j,,30.361051,120.210646,2014,6,4,17
8574,3,q,,30.252536,120.077917,2014,6,4,12
8575,16,E,,30.309801,120.148783,2014,6,4,11
8576,18,x,,30.309583,120.267,2014,6,4,10
8577,3,h,,30.23722,120.176654,2014,6,4,8
8578,3,h,,30.248831,120.176847,2014,6,4,8
8579,10,x,,30.270633,120.205723,2014,6,4,8
8580,3,f,,30.230627,120.190237,2014,6,4,6
8581,3,s,,30.284832,120.116012,2014,6,3,19
8582,10,A,,30.178051,120.189694,2014,6,3,17
8583,3,b,,30.365325,120.157953,2014,6,3,15
8584,10,E,,30.337697,120.054787,2014,6,3,10
8585,10,E,,30.288049,120.092789,2014,6,3,5
8586,2,E,,30.330962,120.117522,2014,6,3,0
8587,10,x,,30.322189,120.27184,2014,6,2,19
8588,2,x,,30.323331,120.382184,2014,6,2,16
8589,10,D,,30.284527,120.248132,2014,6,2,14
8590,10,B,,30.198073,120.185449,2014,6,2,12
8591,2,D,,30.2892,120.248325,2014,6,2,11
8592,3,i,,22.343735,113.422186,2014,6,2,2
8593,16,E,,30.334,120.072426,2014,6,1,16
8594,10,r,,30.304176,120.088667,2014,6,1,15
8595,3,E,,30.321334,120.085216,2014,6,1,5
8596,8,B,,30.200709,120.185414,2014,6,0,15
8597,3,a,,30.308685,120.155706,2014,6,0,6
8598,20,a,,30.321586,120.119214,2014,6,6,22
8599,10,b,,30.364929,120.145379,2014,6,6,21
8600,10,j,,30.348032,120.178548,2014,6,6,20
8601,2,A,,30.176319,120.133492,2014,6,6,11
8602,20,r,,30.282207,120.029631,2014,6,5,22
8603,3,f,,30.239689,120.177348,2014,6,5,18
8604,2,D,,30.279044,120.228975,2014,6,5,16
8605,3,h,,30.234787,120.167928,2014,6,5,15
8606,3,x,,30.322022,120.262341,2014,6,5,14
8607,3,x,,30.320457,120.261476,2014,6,5,8
8608,20,a,,30.28535,120.179368,2014,6,5,0
8609,2,e,,30.259113,120.176452,2014,6,4,22
8610,10,x,,30.33338,120.27037,2014,6,4,20
8611,10,h,,30.232936,120.174808,2014,6,4,19
8612,16,j,,30.326886,120.178166,2014,6,4,6
8613,3,a,,30.306331,120.152606,2014,6,3,21
8614,2,A,,30.154652,120.15257,2014,6,3,20
8615,3,a,,30.300901,120.156234,2014,6,3,17
8616,10,j,,30.307342,120.183278,2014,6,3,3
8617,9,q,,30.22579,120.039821,2014,6,2,21
8618,8,t,,28.698639,115.913089,2014,6,2,21
8619,10,x,,30.299769,120.308027,2014,6,2,20
8620,3,e,,30.260016,120.172823,2014,6,2,16
8621,2,D,,30.278392,120.218777,2014,6,2,9
8622,3,i,a,30.284391,120.150596,2014,6,2,9
8623,3,j,,30.302307,120.25575,2014,6,2,6
8624,12,s,,30.280018,120.141851,2014,6,1,20
8625,3,D,,30.279412,120.219377,2014,6,1,14
8626,3,a,,30.29978,120.136497,2014,6,1,12
8627,3,B,,30.195037,120.201957,2014,6,1,10
8628,17,j,,30.33836,120.180892,2014,6,0,21
8629,17,B,,30.198929,120.186385,2014,6,0,20
8630,3,h,,30.250452,120.1837,2014,6,0,19
8631,3,f,,30.244127,120.189007,2014,6,0,18
8632,3,a,,30.300691,120.1618,2014,6,0,16
8633,2,e,,30.244339,120.169029,2014,6,0,14
8634,3,E,,30.330993,120.111241,2014,6,0,14
8635,3,a,,30.304868,120.154608,2014,6,0,14
8636,2,f,,30.237394,120.184682,2014,6,0,11
8637,12,p,,28.657595,115.877233,2014,6,6,19
8638,3,b,,30.361121,120.157194,2014,6,6,16
8639,3,a,,30.308481,120.154563,2014,6,6,15
8640,21,i,,30.283251,120.177806,2014,6,6,14
8641,25,i,,30.280756,120.181852,2014,6,6,4
8642,3,i,,30.296631,120.174242,2014,6,6,1
8643,10,r,,30.28394,120.0715,2014,5,5,20
8644,3,x,,30.302932,120.285311,2014,5,5,20
8645,2,a,,30.314774,120.141206,2014,5,5,17
8646,3,s,,30.273612,120.116946,2014,5,5,15
8647,12,p,,32.890143,115.804759,2014,5,5,12
8648,13,j,,30.343346,120.202843,2014,5,5,11
8649,3,b,,30.33906,120.14366,2014,5,5,9
8650,10,A,,30.173347,120.174226,2014,5,5,5
8651,3,a,,30.484697,120.0939,2014,5,5,0
8652,18,t,qg,30.112029,120.065684,2014,5,4,23
8653,10,t,,30.245573,120.111368,2014,5,4,20
8654,10,j,i,30.325777,120.171843,2014,5,4,16
8655,10,f,,30.234581,120.189114,2014,5,4,13
8656,16,x,,30.324025,120.295362,2014,5,4,13
8657,2,f,,30.242914,120.198723,2014,5,4,10
8658,3,e,,30.266527,120.164596,2014,5,3,22
8659,13,E,,30.321931,120.068023,2014,5,3,20
8660,2,i,,30.278029,120.182193,2014,5,3,15
8661,2,g,,30.210717,120.164748,2014,5,3,10
8662,2,g,,30.200302,120.147301,2014,5,3,7
8663,11,E,,28.657595,115.877233,2014,5,3,2
8664,3,g,,30.209254,120.167746,2014,5,3,0
8665,10,D,,30.264348,120.20947,2014,5,2,19
8666,10,a,,30.304966,120.11544,2014,5,2,19
8667,8,f,,30.235529,120.198771,2014,5,2,15
8668,10,E,,30.337697,120.054787,2014,5,2,15
8669,12,x,,30.31637,120.252454,2014,5,1,22
8670,10,j,,30.276034,120.167084,2014,5,1,20
8671,2,j,b,30.337748,120.165992,2014,5,1,19
8672,38,s,,28.695504,115.922753,2014,5,1,19
8673,3,r,,30.296365,120.094712,2014,5,1,17
8674,17,p,,30.26277,120.124894,2014,5,1,17
8675,10,B,,30.1855,120.18025,2014,5,1,16
8676,2,p,,30.271653,120.106892,2014,5,1,14
8677,26,q,,30.243009,120.071818,2014,5,1,12
8678,10,D,,30.292461,120.250886,2014,5,1,12
8679,10,a,,30.293158,120.143029,2014,5,1,7
8680,10,D,,30.278392,120.218777,2014,5,1,2
8681,20,B,,30.185378,120.227142,2014,5,1,0
8682,21,s,,28.594276,115.881684,2014,5,0,23
8683,6,t,,30.160712,120.079772,2014,5,0,21
8684,10,E,,28.657595,115.877233,2014,5,0,21
8685,3,E,,30.321743,120.097989,2014,5,0,19
8686,10,E,,30.337697,120.054787,2014,5,0,19
8687,18,A,,30.181613,120.196716,2014,5,0,10
8688,11,a,,30.294108,120.147199,2014,5,6,22
8689,3,B,,30.19767,120.21508,2014,5,6,21
8690,2,j,,30.331591,120.169108,2014,5,6,21
8691,3,a,,30.298977,120.136689,2014,5,6,20
8692,8,q,,28.698639,115.913089,2014,5,6,15
8693,2,x,,30.334401,120.262395,2014,5,6,15
8694,12,a,,30.316026,120.111162,2014,5,6,13
8695,8,r,,28.698639,115.913089,2014,5,6,8
8696,2,i,,30.28862,120.159477,2014,5,6,1
8697,26,r,,30.287395,120.098268,2014,5,5,17
8698,2,A,B,30.16159,120.147518,2014,5,5,15
8699,10,E,,30.313914,120.057972,2014,5,5,14
8700,3,a,,30.303848,120.158666,2014,5,5,13
8701,2,a,,30.322087,120.137312,2014,5,5,8
8702,3,s,,30.283996,120.124663,2014,5,5,8
8703,3,a,,30.314647,120.109185,2014,5,5,4
8704,9,h,,30.226109,120.173353,2014,5,5,3
8705,13,E,,30.302455,120.051414,2014,5,5,3
8706,10,a,,30.293862,120.118589,2014,5,4,19
8707,12,q,,30.255933,120.08935,2014,5,4,19
8708,3,h,,30.234623,120.174043,2014,5,4,18
8709,10,p,,30.275253,120.149534,2014,5,4,12
8710,8,D,,30.2748,120.212854,2014,5,4,7
8711,10,j,,30.31074,120.175213,2014,5,4,0
8712,3,q,,30.246987,120.072012,2014,5,4,0
8713,2,E,,30.337977,120.106008,2014,5,3,22
8714,3,s,,30.281071,120.111947,2014,5,3,21
8715,12,a,,30.298251,120.143354,2014,5,3,19
8716,10,s,,30.260617,120.095456,2014,5,3,19
8717,9,f,,30.235373,120.198455,2014,5,3,15
8718,21,i,,22.343735,113.422186,2014,5,3,11
8719,3,D,,30.291208,120.257548,2014,5,3,10
8720,16,Not_found,i,30.274243,120.182322,2014,5,3,9
8721,3,j,,30.314375,120.181328,2014,5,3,7
8722,3,a,,30.30541,120.135766,2014,5,2,21
8723,8,E,,28.698639,115.913089,2014,5,2,21
8724,21,i,,30.28535,120.179368,2014,5,2,18
8725,3,q,,30.239324,120.120486,2014,5,2,12
8726,3,j,,30.330047,120.179641,2014,5,2,12
8727,3,a,,30.327816,120.144862,2014,5,1,23
8728,10,l,,30.24629,120.106941,2014,5,1,21
8729,3,l,,30.263652,120.107629,2014,5,1,20
8730,3,f,,30.236049,120.200119,2014,5,1,17
8731,3,s,,30.28084,120.118105,2014,5,0,20
8732,18,B,,30.18501,120.21528,2014,5,0,7
8733,28,B,,30.183895,120.214698,2014,5,0,7
8734,2,x,,30.324875,120.25691,2014,5,0,3
8735,11,e,,30.266198,120.161046,2014,5,6,22
8736,8,p,,28.698639,115.913089,2014,5,6,9
8737,3,e,,30.261652,120.170279,2014,5,5,15
8738,16,a,,30.300811,120.125994,2014,5,4,22
8739,9,j,,30.333574,120.173084,2014,5,4,21
8740,3,s,,28.657595,115.877233,2014,5,4,18
8741,10,B,,30.202415,120.193244,2014,5,4,10
8742,2,e,,30.258578,120.172927,2014,5,3,14
8743,21,i,,30.302866,120.151642,2014,5,3,13
8744,3,h,,30.229898,120.175286,2014,5,2,18
8745,2,D,,30.293788,120.254324,2014,5,2,0
8746,3,B,,30.204681,120.193083,2014,5,1,23
8747,1,r,,30.310264,120.088039,2014,5,1,23
8748,3,a,,30.304406,120.155189,2014,5,1,19
8749,10,B,,30.205103,120.198806,2014,5,1,18
8750,3,e,,30.259103,120.167431,2014,5,1,11
8751,2,e,,30.319378,120.146476,2014,5,1,4
8752,11,e,,30.252441,120.170081,2014,5,1,1
8753,8,t,,28.698639,115.913089,2014,5,1,0
8754,3,s,,35.774372,118.63158,2014,5,0,22
8755,10,D,,30.272192,120.224617,2014,5,0,20
8756,2,f,,32.279582,118.341378,2014,5,0,16
8757,8,a,,30.331742,120.119246,2014,5,0,15
8758,2,j,,30.338707,120.192621,2014,5,0,14
8759,8,s,,28.647236,115.911973,2014,5,0,9
8760,2,D,,30.290363,120.248702,2014,5,0,6
8761,6,s,,30.264528,120.101487,2014,5,6,23
8762,3,r,,30.312594,120.094011,2014,5,6,20
8763,2,j,,30.338704,120.197665,2014,5,6,17
8764,10,p,,30.281149,120.134689,2014,5,6,16
8765,3,a,,30.303151,120.108676,2014,5,6,13
8766,2,f,,30.235408,120.199414,2014,5,6,10
8767,9,a,,30.29887,120.13387,2014,5,5,22
8768,3,i,,30.281449,120.166454,2014,5,5,13
8769,11,D,,30.277812,120.23947,2014,5,5,8
8770,2,e,,30.268806,120.162687,2014,5,5,6
8771,2,B,,30.200515,120.234751,2014,5,5,2
8772,17,q,,30.228914,120.039563,2014,5,4,15
8773,10,B,,30.194652,120.178649,2014,5,4,11
8774,28,A,,30.154904,120.146357,2014,5,4,8
8775,10,t,,30.159546,120.074605,2014,5,4,7
8776,20,t,q,28.698639,115.913089,2014,5,4,7
8777,3,a,,30.296462,120.103623,2014,5,4,2
8778,12,j,,30.339896,120.19526,2014,5,3,21
8779,13,p,,30.274695,120.150454,2014,5,3,19
8780,16,E,br,28.672751,115.906547,2014,5,3,14
8781,3,B,,30.187914,120.211496,2014,5,3,12
8782,10,B,,30.21284,120.213381,2014,5,3,12
8783,3,a,,30.321356,120.144759,2014,5,3,11
8784,3,a,,30.291918,120.146297,2014,5,3,1
8785,10,t,,33.986337,116.81948,2014,5,2,21
8786,3,j,,30.323545,120.174887,2014,5,2,21
8787,3,i,,30.280978,120.181722,2014,5,2,18
8788,10,B,,30.195668,120.200086,2014,5,2,16
8789,2,B,,30.204392,120.20653,2014,5,2,15
8790,16,Not_found,ie,30.273548,120.173826,2014,5,2,14
8791,8,x,,30.301884,120.26962,2014,5,2,12
8792,10,f,,30.216349,120.178156,2014,5,2,11
8793,3,j,,30.336601,120.164255,2014,5,2,8
8794,3,s,,30.287783,120.110057,2014,5,1,23
8795,2,j,,30.312838,120.16672,2014,5,1,19
8796,10,D,,30.286314,120.227768,2014,5,1,15
8797,2,E,,30.322141,120.087669,2014,5,1,7
8798,8,s,,30.296892,120.10605,2014,5,0,18
8799,3,E,,30.327872,120.092297,2014,5,0,16
8800,3,i,,30.278909,120.166545,2014,5,0,11
8801,13,s,,30.278634,120.124529,2014,5,6,22
8802,2,h,,30.284218,120.167359,2014,5,6,20
8803,2,j,,30.310499,120.17028,2014,5,6,19
8804,3,j,,30.329569,120.193815,2014,5,6,16
8805,3,l,,28.674729,115.895827,2014,5,6,15
8806,3,q,,30.225167,120.041471,2014,5,6,11
8807,3,e,,30.263279,120.170839,2014,5,6,10
8808,10,p,,28.622984,115.865578,2014,5,6,0
8809,11,f,,30.238109,120.192874,2014,5,5,15
8810,3,a,,30.302701,120.133266,2014,5,5,15
8811,3,p,,24.32814,109.860742,2014,5,5,14
8812,3,a,,30.317704,120.116077,2014,5,5,10
8813,3,B,,30.169249,120.216976,2014,5,4,22
8814,9,s,,30.279294,120.130224,2014,5,4,17
8815,3,f,,30.212287,120.1727,2014,5,4,16
8816,9,a,,30.288548,120.133958,2014,5,4,16
8817,3,a,,30.300834,120.141506,2014,5,4,14
8818,3,B,,30.202137,120.186234,2014,5,4,12
8819,3,s,,30.273624,120.116752,2014,5,4,11
8820,17,t,,30.114187,120.12108,2014,5,4,7
8821,3,a,,30.302521,120.107661,2014,5,3,18
8822,3,x,,30.313706,120.286221,2014,5,3,18
8823,8,p,,28.698639,115.913089,2014,5,3,17
8824,18,r,s,29.713225,120.265377,2014,5,3,15
8825,12,q,,30.19267,120.03199,2014,5,3,15
8826,37,h,,30.250241,120.180021,2014,5,3,12
8827,25,i,,30.28515,120.168117,2014,5,3,8
8828,10,j,,30.311772,120.170723,2014,5,3,8
8829,3,e,,30.269469,120.16759,2014,4,2,14
8830,2,e,,30.237426,120.177278,2014,4,2,8
8831,3,p,,30.268293,120.151092,2014,4,2,6
8832,9,j,,30.324716,120.195906,2014,4,1,11
8833,3,f,,30.241681,120.19225,2014,4,1,9
8834,16,i,a,30.281262,120.154187,2014,4,1,7
8835,3,h,,30.256318,120.181843,2014,4,0,17
8836,20,j,,30.365032,120.232067,2014,4,0,16
8837,3,f,,30.220726,120.178049,2014,4,0,15
8838,8,a,,30.302301,120.152926,2014,4,0,13
8839,16,B,,30.205587,120.231652,2014,4,0,11
8840,3,j,,30.310167,120.165179,2014,4,0,5
8841,3,B,,30.192899,120.197217,2014,4,6,18
8842,9,a,,30.298166,120.136751,2014,4,6,16
8843,3,h,,30.220632,120.166515,2014,4,6,13
8844,3,r,,30.284767,120.058661,2014,4,6,12
8845,20,j,,30.357987,120.218084,2014,4,6,2
8846,8,a,,30.294961,120.145079,2014,4,5,18
8847,10,j,,30.343346,120.202843,2014,4,5,13
8848,2,p,,30.271932,120.149375,2014,4,5,13
8849,6,B,,30.178968,120.221205,2014,4,5,11
8850,11,s,r,31.719354,118.485383,2014,4,4,22
8851,3,a,,30.179195,120.042724,2014,4,4,21
8852,10,B,,30.181613,120.196716,2014,4,4,17
8853,10,j,,30.317663,120.180904,2014,4,4,13
8854,3,p,,30.278272,120.130577,2014,4,4,12
8855,3,j,,30.348714,120.235383,2014,4,4,11
8856,3,p,,30.2833,120.146615,2014,4,4,8
8857,3,g,,30.210852,120.171916,2014,4,4,0
8858,2,b,,30.36888,120.154961,2014,4,3,20
8859,16,t,,30.113087,120.12183,2014,4,3,19
8860,17,Not_found,f,30.251978,120.213165,2014,4,3,13
8861,3,p,,30.278533,120.13343,2014,4,3,12
8862,2,j,,30.307708,120.171328,2014,4,3,1
8863,13,r,,30.282745,120.095575,2014,4,2,22
8864,2,x,,30.323381,120.262843,2014,4,2,21
8865,10,s,,30.289472,120.113641,2014,4,2,20
8866,13,E,,30.332254,120.079048,2014,4,2,18
8867,2,f,,30.230318,120.190276,2014,4,2,12
8868,11,t,,30.160178,120.078367,2014,4,2,5
8869,13,q,,30.224514,120.046495,2014,4,1,15
8870,10,E,,30.31992,120.030278,2014,4,0,22
8871,3,a,,30.327147,120.144585,2014,4,0,20
8872,2,D,,30.285057,120.252489,2014,4,0,17
8873,10,q,,28.688031,115.919609,2014,4,0,16
8874,2,p,,30.264445,120.147635,2014,4,0,12
8875,3,D,,30.301975,120.260033,2014,4,0,10
8876,3,x,,30.329062,120.249348,2014,4,6,23
8877,11,a,,30.32381,120.12306,2014,4,6,21
8878,16,a,,30.307322,120.124682,2014,4,6,20
8879,2,j,,30.342404,120.19091,2014,4,6,17
8880,21,i,,30.298419,120.167849,2014,4,6,17
8881,3,b,,30.333571,120.146891,2014,4,6,16
8882,16,a,,30.301127,120.116155,2014,4,6,13
8883,8,r,,28.698639,115.913089,2014,4,6,11
8884,3,f,,30.23854,120.18521,2014,4,6,8
8885,3,s,,30.280659,120.10342,2014,4,5,16
8886,3,j,,30.306124,120.171459,2014,4,5,13
8887,8,B,,30.199636,120.208336,2014,4,5,12
8888,0,s,,30.280052,120.113623,2014,4,5,0
8889,3,a,,30.308041,120.128918,2014,4,4,9
8890,3,g,,30.204858,120.147496,2014,4,3,13
8891,3,x,,30.313881,120.28715,2014,4,3,2
8892,2,e,,30.264559,120.180899,2014,4,3,0
8893,13,q,,30.304176,120.088667,2014,4,2,22
8894,10,a,,30.293862,120.118589,2014,4,2,18
8895,1,h,,30.256257,120.187106,2014,4,2,18
8896,3,t,,30.185773,120.040005,2014,4,2,17
8897,3,t,,30.089487,120.090349,2014,4,2,11
8898,3,s,,30.273612,120.116946,2014,4,2,9
8899,2,f,,30.247735,120.196807,2014,4,2,7
8900,10,t,,28.656364,115.87341,2014,4,2,1
8901,26,D,,30.286314,120.227768,2014,4,1,21
8902,10,A,,30.162516,120.139472,2014,4,1,21
8903,6,t,,30.177876,120.067603,2014,4,1,16
8904,3,f,,30.241662,120.190918,2014,4,1,13
8905,3,a,,30.299602,120.142606,2014,4,1,12
8906,3,g,,30.20596,120.160618,2014,4,1,11
8907,12,i,,30.281348,120.182098,2014,4,0,23
8908,10,E,,30.331294,120.131724,2014,4,0,22
8909,10,j,,30.314413,120.175885,2014,4,0,18
8910,10,E,,28.657595,115.877233,2014,4,0,8
8911,10,a,,30.300866,120.114701,2014,4,0,7
8912,10,j,,30.326307,120.21541,2014,4,0,0
8913,25,s,,30.282207,120.029631,2014,4,6,21
8914,2,f,,30.243367,120.194638,2014,4,6,13
8915,10,f,,30.242914,120.198723,2014,4,5,12
8916,3,h,,30.248304,120.183891,2014,4,5,11
8917,3,b,,30.370043,120.14625,2014,4,5,10
8918,10,t,,30.176464,120.053081,2014,4,5,7
8919,10,a,,30.334182,120.106912,2014,4,5,6
8920,10,q,,30.243009,120.071818,2014,4,5,3
8921,8,i,,30.28535,120.179368,2014,4,4,23
8922,20,r,,28.698639,115.913089,2014,4,4,22
8923,10,r,,30.280504,120.069455,2014,4,4,22
8924,10,A,,30.166384,120.140268,2014,4,4,19
8925,2,E,,30.331742,120.119246,2014,4,4,16
8926,12,p,,28.657595,115.877233,2014,4,3,21
8927,10,A,,30.192566,120.173951,2014,4,3,20
8928,13,s,,30.289843,120.111138,2014,4,3,18
8929,0,p,,30.269922,120.146604,2014,4,3,17
8930,3,e,,30.25304,120.166021,2014,4,3,13
8931,25,h,,30.246495,120.177434,2014,4,3,10
8932,10,r,,30.274993,120.093082,2014,4,3,10
8933,8,q,,28.675344,115.940517,2014,4,3,10
8934,3,h,,30.23965,120.176654,2014,4,3,9
8935,27,E,,28.698639,115.913089,2014,4,3,8
8936,10,D,,30.281142,120.235433,2014,4,2,23
8937,3,j,,30.341446,120.184017,2014,4,2,15
8938,2,j,,30.31486,120.17407,2014,4,2,11
8939,16,a,,30.294319,120.129801,2014,4,2,11
8940,3,e,,30.261649,120.169355,2014,4,1,20
8941,12,q,,30.224697,120.058101,2014,4,1,19
8942,11,j,,30.330429,120.187168,2014,4,1,18
8943,39,t,,30.159319,120.078533,2014,4,1,16
8944,27,i,,30.297811,120.178546,2014,4,1,14
8945,3,j,,30.333143,120.177933,2014,4,1,14
8946,12,a,,30.279312,119.981366,2014,4,1,11
8947,16,A,,30.181121,120.133766,2014,4,1,4
8948,28,b,j,30.359968,120.178067,2014,4,0,23
8949,3,s,,30.284467,120.112278,2014,4,0,23
8950,3,j,,30.347166,120.180014,2014,4,0,22
8951,10,x,,30.325062,120.265217,2014,4,0,19
